DY,北京市通州区张家湾镇皇木厂村东88号,福耀集团北京福通安全玻璃有限公司,0.158,0.155,0.05,,800
DY,天津市经济技术开发区黄海二街5号,富士通天国际贸易(天津）有限公司,0.158,0.155,0.05,,800
DY,天津市西青经济开发区赛达三大道二支路30號C座,高田（上海）汽配制造有限公司,0.158,0.155,0.05,,800
DY,湖北省武汉市经济技术开发区沌阳大道五号工业区,哈金森（武汉）汽车橡胶制品有限公司,0.085,0.085,0.05,,1400
DY,北京市密云县经济开发区西统路60号,汉拿世特科(北京)汽车部件有限公司,0.158,0.155,0.05,,800
DY,天津市武清区汊沽港镇京津科技谷和园道81号,瀚德 (中国) 汽车密封系统有限公司铁岭分公司,0.158,0.155,0.05,,800
DY,河南省南阳市内乡县湍东镇工业园区郦都大道东206号,河南省西峡汽车水泵股份有限公司,0.114,0.114,0.05,,1300
DY,湖北省武汉市汉南经济开发区兴四路,华达汽车科技股份有限公司,0.093,0.093,0.05,,1300
DY,湖北省武汉市汉南区邓南街250号,华达汽车科技股份有限公司,0.093,0.093,0.05,,1300
DY,湖北省武汉市汉南区汉南幸福工业园通江一路157号,华达汽车科技股份有限公司,0.093,0.093,0.05,,1300
DY,湖北省武汉市东湖新技术开发区佛祖岭三路3号近流芳园路,霍尼韦尔涡轮增压技术(武汉)有限公司,0.093,0.093,0.05,,1300
DY,新地址：天津市经济技术开发区十一大街九号,嘉兴敏惠汽车零部件有限公司,0.158,0.155,0.05,,800
DY,辽宁省大连市经济技术开发区湾达路10号,利优比压铸（大连）有限公司,0.2717,0.20805,0.05,,200
DY,天津市津南开发区香港街5号明港工业园,联合弹簧（天津）有限公司,0.158,0.155,0.05,,800
DY,安徽省芜湖市鸠江经济开发区徽州路155号,联合汽车电子有限公司,0.108,0.1,0.05,,900
DY,陕西省西安市高新区上林苑三路普洛斯物流园A-3 ,联合汽车电子有限公司,0.093,0.093,0.05,,1400
DY,天津市武清区泉旺路15号,马勒东炫滤清器（天津）有限公司,0.158,0.155,0.05,,800
DY,辽宁省营口市渤海大街西103号,马勒发动机零部件(营口)有限公司,0.40382659,0.308808569,0.05,,450
DY,辽宁省营口市站前区大庆路49号,马勒发动机零部件(营口)有限公司,0.40382659,0.308808569,0.05,,450
DY,湖北省武汉市凤凰工业园凤亭一路22号,马勒滤清系统(湖北)有限公司,0.093,0.093,0.05,,1300
DY,安徽省芜湖市桥北工业园上闸路5号,马瑞利汽车零部件(芜湖)有限公司,0.108,0.1,0.05,,850
DY,江苏省常州市新北区环保产业园环保一路6号,麦格纳动力总成（常州）有限公司,0.108,0.1,0.05,,780
DY,天津市空港经济区中环西路491号,麦格纳汽车镜像(天津)有限公司,0.158,0.155,0.05,,800
DY,广东省东莞市石碣镇桔洲第三工业区,莫仕商贸(上海)有限公司,0.103,0.103,0.05,,2100
DY,天津市经济技术开发区西区新业三街18号，通厂15号厂房,耐克森斯汽车电子(天津)有限公司,0.158,0.155,0.05,,800
DY,江苏省南京市江宁区将军大道德邦路16号,南京奥联汽车电子电器股份有限公司,0.11,0.09,0.05,,780
DY,江苏省南京市江宁开发区广利路88号,南京法雷奥离合器有限公司,0.108,0.1,0.05,,770
DY,江苏省南通市海安经济开发区天益路8号,南通市通润汽车零部件有限公司,0.118,0.09,0.05,,700
DY,江苏省昆山市花桥镇逢星路1368号,浦项奥斯特姆（苏州）汽车配件有限公司,0.1083,0.09975,0.05,,900
DY,天津市北辰区引河桥北铁道东,普利司通（中国）投资有限公司,0.158,0.155,0.05,,800
DY,天津市经济技术开发区（西区）光华街55号,勤威（天津）工业有限公司,0.158,0.155,0.05,,800
DY,山东省曲阜市经济开发区天博工业园,曲阜天博汽车零部件制造有限公司,0.181,0.181,0.05,,600
DY,浙江省温岭市鸡鸣工业园区振业路6号 ,上海法雷奥汽车电机雨刮系统有限公司,0.11,0.09,0.05,,1220
DY,天津市滨海新区开发区百合路33号（津滨通厂13号）,上海众通汽车配件有限公司,0.158,0.155,0.05,,800
DY,江苏省昆山市经济开发区日本工业园杜鹃路489号,盛旺汽车零部件（昆山）有限公司,0.1083,0.09975,0.05,,900
DY,浙江省温岭市鸡鸣工业园区振业路6号 ,台州法雷奥温岭汽车零部件有限公司,0.11,0.09,0.05,,1220
DY,天津市经济技术开发区第九大街12号,天津摩比斯汽车零部件有限公司,0.158,0.155,0.05,,800
DY,天津市武清开发区泉达路12号,天津日进汽车系统有限公司,0.158,0.155,0.05,,800
DY,天津市滨海新区大港中塘镇葛万路西1437号,天津市大港胶管有限公司,0.158,0.155,0.05,,800
DY,天津市滨海新区汉沽新开北路5号,天津天德减震器有限公司,0.158,0.155,0.05,,800
DY,天津市西青区中北镇中北工业园天和路6号,天津星光橡塑有限公司,0.158,0.155,0.05,,800
DY,北京市通州区张家湾开发区梧桐路,天纳克(北京)汽车减振器有限公司,0.158,0.155,0.05,,800
DY,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.158,0.155,0.05,,800
DY,江苏省无锡市惠山区洛社镇杨市藕杨路18号,无锡井上华光汽车部件有限公司,0.11,0.09,0.05,,820
DY,湖北省武汉市东湖新技术开发区东一产业园二号路1号,武汉东方骏驰精密制造有限公司,0.15235606,0.15235606,0.05,,1300
DY,湖北省武汉市东湖开发区关南工业园关南路18号,武汉中人瑞众汽车零部件产业有限公司,0.230124756,0.230124756,0.05,,1300
DY,湖北省襄阳市高新区深圳工业园襄阳大道,襄阳美利信科技有限公责任公司,0.093,0.093,0.05,,1200
DY,江苏省扬州市霍桥镇富佑路88号,扬州华光橡塑新材料有限公司,0.118,0.1,0.05,,700
DY,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.1805,0.1805,0.05,,600
DY,北京市顺义区杨镇地区纵二路7-1号,英瑞杰汽车系统制造（北京）有限责任公司,0.158,0.155,0.05,,800
DY,湖南省长沙市暮云工业园南湖大道118号,长沙礼恩派软轴工业有限公司,0.1026,0.1026,0.05,,1600
DY,湖南省长沙市暮云经济开发区南湖大道118号,长沙礼恩派软轴工业有限公司,0.1026,0.1026,0.05,,1600
DY,四川省成都市新都工业园桂锦路1480号,中汽成都配件有限公司,0.184,0.184,0.05,,2100
DY,新地址：重庆市永川区兴龙大道2599号,重庆海通机械制造有限公司,0.34705893,0.34705893,0.05,,2200
DY,承诺制造地址：天津市武清开发区福源道18号,海斯坦普汽车组件（昆山）有限公司,0.158,0.155,0.05,,800
DY,天津市东丽区卫国道202号,美赏美电子贸易 (上海) 有限公司,0.158,0.155,0.05,,800
DY,新地址：天津市武清区天福路与云景道,宁波屹丰汽车部件有限公司,0.158,0.155,0.05,,800
DY,天津市天津经济技术开发区洞庭路138号,矢崎（中国）投资有限公司,0.158,0.155,0.05,,800
DY,（LA未通过）新地址：北京经济技术开发区科创二街新城工业园B1-1厂房,埃贝赫汽车技术（北京）有限公司,0.158,0.155,0.05,,800
DY,湖北省襄阳市高新区深圳工业园深圳大道36号 ,襄阳恩梯恩裕隆传动系统有限公司,0.093,0.093,0.05,,1200
DY,新地址：天津市经济技术开发区亨运路6号,天津认知汽车配件有限公司,0.158,0.155,0.05,,800
DY,新地址：天津市经济技术开发区十一大街九号,嘉兴敏胜汽车零部件有限公司,0.158,0.155,0.05,,800
DY,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.158,0.155,0.05,,800
DY,四川省成都市成双大道南段999号,成都盛帮密封件股份有限公司,0.149791043,0.149791043,0.05,,2100
JQ,广东省珠海市高新区创新海岸科技5路3号厂房,艾默生电气（珠海）有限公司,0.09,0.09,0.05,,1590
JQ,天津市经济技术开发区海通街37号,阪东(上海)管理有限公司,0.095,0.095,0.05,,1096
JQ,北京市平谷区兴谷工业开发区平兴街45号院,北京大圆亚细亚汽车科技有限公司,0.095,0.095,0.05,,1250
JQ,北京市房山区窦店镇交道东西大街1号,北京京西重工有限公司,0.118,0.118,0.05,,1255
JQ,河北省秦皇岛市经济技术开发区潼湖路1号,北京威卡威汽车零部件股份有限公司,0.118,0.108,0.05,,1338
JQ,北京市大兴区魏永路70号,北京威卡威汽车零部件股份有限公司,0.095,0.095,0.05,,1200
JQ,天津市空港经济开发区东九道36号,博格华纳汽车零部件 (天津) 有限公司,0.095,0.095,0.05,,1122
JQ,湖南省长沙市漓湘中路26号,博世汽车部件（长沙）有限公司,0.089,0.089,0.05,,1100
JQ,山东省烟台市经济技术开发区广州路42号,大丰工业（烟台）有限公司,0.118,0.108,0.05,,905
JQ,辽宁省大连市普兰店市海湾工业区振兴路8号,大连固特异轮胎有限公司,0.0779,0.0779,0.05,,1200
JQ,天津市经济开发区渤海路2号,大陆汽车系统（天津）有限公司,0.095,0.095,0.05,,1100
JQ,辽宁省辽阳市双胜路168号,蒂森克虏伯富奥辽阳弹簧有限公司,0.078,0.078,0.05,,1720
JQ,天津市西青经济开发区赛达二大道15号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1130
JQ,天津市经济技术开发区洞庭路166号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1130
JQ,天津市东丽经济开发区六经路3号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1130
JQ,广东省深圳市宝安区福永镇怀德村翠岗六区第四幢北方骏亿工业园,法雷奥汽车内部控制(深圳)有限公司,0.09,0.09,0.05,,1460
JQ,湖北省武汉市经济技术开发区创业路41号,法雷奥市光(中国)车灯有限公司,0.113,0.113,0.05,,900
JQ,福建省福州市闽侯县青口投资区,福州福光橡塑有限公司,0.118,0.108,0.05,,810
JQ,广东省东莞市东坑镇坑美工业园23号,冠瑞贸易(上海)有限公司,0.076,0.076,0.05,,1460
JQ,广东省东莞市长安镇上沙华丽路,广东东莞鸿图精密压铸有限公司,0.081,0.081,0.05,,1540
JQ,广东省广州市永和镇汽车城东路63号,广州华德汽车弹簧有限公司,0.09025,0.09025,0.05,,1465
JQ,广东省广州市花都区花都汽车城东风大道江北路4号 ,广州市金钟汽车零件制造有限公司,0.09,0.09,0.05,,1456
JQ,广东省广州市永和经济开发区禾丰一街8号,广州曙光制动器有限公司,0.08,0.08,0.05,,1500
JQ,湖北省武汉市经济技术开发区沌阳大道五号工业区,哈金森（武汉）汽车橡胶制品有限公司,0.094,0.094,0.05,,870
JQ,福建省厦门市同吉工业园集成路1466号,海拉(厦门)电气有限公司,0.118,0.108,0.05,,1019
JQ,北京市密云县经济开发区西统路60号,汉拿世特科(北京)汽车部件有限公司,0.095,0.095,0.05,,1300
JQ,辽宁省铁岭市银州区官台工业园区腾龙大道1号,瀚德 (中国) 汽车密封系统有限公司铁岭分公司,0.0779,0.0703,0.05,,1810
JQ,河南省南阳市内乡县湍东镇工业园区郦都大道东206号,河南省西峡汽车水泵股份有限公司,0.095,0.095,0.05,,1047
JQ,河南省鹤壁市淇滨区松江路005号,鹤壁天海环球电器有限公司,0.211,0,0.05,,1046.3
JQ,山东省青岛市经济技术开发区通河路269号,辉门迪瓦（青岛）汽车零部件有限公司,0.1178,0.1083,0.05,,722
JQ,山东省青岛市经济技术开发区江山中路14号,辉门东西(青岛)活塞有限公司,0.1178,0.1083,0.05,,722
JQ,广东省惠州市仲恺高新区和畅五路西103号,惠州市德赛西威汽车电子股份有限公司,0.08075,0.08075,0.05,,1418
JQ,辽宁省大连市开发区铁山东三路51号,锦祥照明系统(大连)有限公司,0.109,0.109,0.05,,1910
JQ,河北省廊坊市开发区创业路600号,卡酷思汽车配件(廊坊)有限公司,0.095,0.095,0.05,,1200
JQ,吉林省长春市长春汽车经济开发区常富街666号,卡斯马汽车系统（上海）有限公司,0.073,0.073,0.05,,2022
JQ,辽宁省沈阳市沈北新区大望街蒲升路,卡斯马汽车系统（上海）有限公司沈阳分公司,0.078,0.071,0.05,,1755
JQ,吉林省长春市经济技术开发区丙八路与丙九路交汇处,卡斯马汽车系统(上海)有限公司长春分公司,0.073,0.073,0.05,,2022
JQ,山东省济宁市高新区第七工业园,莱尼电气系统(济宁)有限公司,0.118,0.108,0.05,,820
JQ,河北省廊坊市经济技术开发区山特维克道8号,廊坊华安汽车装备有限公司,0.095,0.095,0.05,,1200
JQ,辽宁省大连市经济技术开发区湾达路10号,利优比压铸（大连）有限公司,0.124,0.124,0.05,,1200
JQ,河北省廊坊市开发区祥云道16号,卢卡斯伟利达廊重制动器有限公司,0.12,0.12,0.05,,1200
JQ,辽宁省沈阳市经济技术开发区开发22号路190号,慕贝尔汽车部件(沈阳)有限公司,0.10335,0.094075,0.05,,1725
JQ,辽宁省沈阳市沈阳经济技术开发区22号路190号,慕贝尔汽车部件（太仓）有限公司,0.10335,0.094075,0.05,,1725
JQ,天津市经济技术开发区西区新业三街18号，通厂15号厂房,耐克森斯汽车电子(天津)有限公司,0.095,0.095,0.05,,1100
JQ,河北省涿州市松林店镇,耐世特凌云驱动系统（涿州）有限公司,0.114,0.114,0.05,,1246
JQ,山东省青岛市崂山区株洲路51号,诺马连接技术 (常州) 有限公司,0.1178,0.1083,0.05,,734
JQ,河北省廊坊市经济技术开发区耀华道郎森汽车产业园,诺维汽车内饰件（中国）有限公司,0.095,0.095,0.05,,1182
JQ,天津市经济技术开发区（西区）光华街55号,勤威（天津）工业有限公司,0.131,0.095,0.05,,1100
JQ,山东省平度市同和工业园同康路29号,青岛大同体系汽车配件有限公司,0.109,0.1,0.05,,780
JQ,山东省平度市同和工业园平康路7号,青岛东明汽车配件有限公司,0.093,0.093,0.05,,776
JQ,山东省曲阜市经济开发区天博工业园,曲阜天博汽车零部件制造有限公司,0.118,0.108,0.05,,804
JQ,河北省唐山市丰润区林荫南路中国动车城,赛史品威奥 (唐山) 结构复合材料有限公司,0.1,0.1,0.05,,1231.4
JQ,河北省廊坊市三河燕郊经济开发区潮白大街5号,三河因派克汽车部件有限公司,0.095,0.095,0.05,,1232
JQ,山东省莱阳市龙门西路57号,山东莱阳市昌誉密封产品有限公司,0.1178,0.1083,0.05,,840
JQ,（至NSIII距离）：辽宁省沈阳市大东区轩畅路3号,沈阳贝洱汽车热系统有限公司,0.078,0.071,0.05,,1753
JQ,辽宁省沈阳市经济技术开发区浑河十三街二号,沈阳瑞博精密部件有限公司,0.097,0.092,0.05,,1755
JQ,辽宁省沈阳市浑南高新产业区新成街6号,沈阳伍享工业有限公司,0.078,0.071,0.05,,1746
JQ,辽宁省沈阳市大东区大望街50号,沈阳莹和科技有限公司,0.078,0.071,0.05,,1765
JQ,山东省烟台市福山高科工业园区永达街886号,矢崎（中国）投资有限公司,0.098,0.098,0.05,,903
JQ,福建省厦门市火炬高新区火炬园创新路17号,松下电器机电（中国）有限公司,0.088,0.088,0.05,,1040
JQ,天津市武清开发区泉达路12号,天津日进汽车系统有限公司,0.219,0.095,0.05,,1150
JQ,天津市滨海新区大港中塘镇葛万路西1437号,天津市大港胶管有限公司,0.095,0.095,0.05,,1088
JQ,天津市西青区中北镇中北工业园天和路6号,天津星光橡塑有限公司,0.095,0.095,0.05,,1110
JQ,北京市通州区张家湾开发区梧桐路,天纳克(北京)汽车减振器有限公司,0.1,0.1,0.05,,1200
JQ,辽宁省沈阳市大东区东跃街6号,万都（北京）汽车底盘系统有限公司,0.238932806,0.217490119,0.05,,1751
JQ,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.095,0.095,0.05,,1200
JQ,辽宁省沈阳市大东区东跃街6号,万都(沈阳)汽车零部件有限公司,0.238932806,0.217490119,0.05,,1751
JQ,山东省烟台市莱山区杰瑞路11号,威巴克（烟台）汽车零部件有限公司,0.171,0.158,0.05,,900
JQ,山东省威海市乳山经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.114,0.114,0.05,,900
JQ,湖北省武汉市东湖新技术开发区东一产业园二号路1号,武汉东方骏驰精密制造有限公司,0.1102,0.1102,0.05,,870
JQ,广东省中山市火炬开发区逸仙科技园东镇东一路,西迪斯(中山)科技有限公司,0.094,0.099,0.05,,1570
JQ,山东省烟台市莱山区盛泉东路2号,烟台安国特紧固件有限公司,0.118,0.108,0.05,,923
JQ,山东烟台市芝罘区新桥西路15号,烟台三环锁业集团有限公司,0.177,0.162,0.05,,915.9
JQ,山东省烟台市福山高新技术产业区振中街313号,烟台英纳法汽车天窗系统有限公司,0.092,0.092,0.05,,903
JQ,山东省烟台市开发区广州路7号,延锋伟世通金桥汽车饰件系统有限公司烟台分公司,0.093,0.093,0.05,,902
JQ,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.118,0.108,0.05,,800
JQ,吉林省长春市经济技术开发区锦州街118号,长春爱尔铃克铃尔有限公司,0.0779,0.0703,0.05,,2040
JQ,湖南省长沙市暮云工业园南湖大道118号,长沙礼恩派软轴工业有限公司,0.089,0.088,0.05,,1100
JQ,湖南省长沙市暮云经济开发区南湖大道118号,长沙礼恩派软轴工业有限公司,0.089,0.088,0.05,,1100
JQ,河北省秦皇岛市海港区东港路355号,中信戴卡股份有限公司,0.0779,0.0741,0.05,,1400
JQ,山东省威海市经济技术开发区香港路52号,威海新凯帝电子有限公司,0.118,0.108,0.05,,973
JQ,江西省南昌市经济技术开发区金港路1489号,南昌辉门密封件系统有限公司,0.1178,0.1083,0.05,,760
JQ,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1130
JQ,新地址：湖北省武汉市蔡甸经济开发区花园湾一街51号,雷米电机(武汉)有限公司,0.1102,0.1102,0.05,,900
JQ,天津市武清开发区开源道86号,天津德驰汽车零部件有限公司,0.095,0.095,0.05,,1140.3
JQ,天津市经济技术开发区睦宁路91号,爱信(天津)车身零部件有限公司,0.095,0.095,0.05,,1131
NS,湖北省武汉市经济技术开发区全力南路60号,艾菲发动机零件（武汉）有限公司,0.085,0.085,0.05,,1935
NS,天津市经济技术开发区海通街37号,阪东(上海)管理有限公司,0.1083,0.1045,0.05,,700
NS,（干线取货要求不满足）河北省保定市七一东路948号,保定市立中车轮制造有限公司,0.108,0.108,0.05,,875
NS,北京市平谷区兴谷工业开发区平兴街45号院,北京大圆亚细亚汽车科技有限公司,0.1083,0.1045,0.05,,713
NS,北京市大兴区魏永路70号,北京威卡威汽车零部件股份有限公司,0.1083,0.1045,0.05,,757
NS,湖南省长沙市漓湘中路26号,博世汽车部件（长沙）有限公司,0.081,0.081,0.05,,1934
NS,天津市经济开发区渤海路2号,大陆汽车系统（天津）有限公司,0.1083,0.1045,0.05,,737
NS,山东省烟台市福山区永达街968号,德尔福派克电气系统有限公司烟台分公司,0.1178,0.1178,0.05,,1302
NS,天津市西青经济开发区赛达二大道15号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,770
NS,天津市经济技术开发区洞庭路166号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,770
NS,天津市东丽经济开发区六经路3号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,735
NS,福建省福州市闽侯县青口投资区,福州福光橡塑有限公司,0.138,0.138,0.05,,2450
NS,广东省广州市永和镇汽车城东路63号,广州华德汽车弹簧有限公司,0.0855,0.0855,0.05,,2850
NS,湖北省武汉市经济技术开发区沌阳大道五号工业区,哈金森（武汉）汽车橡胶制品有限公司,0.085,0.085,0.05,,1923
NS,山东省烟台市福山区蒲湾街180号,华伟表面处理技术（上海）有限公司,0.107,0.094,0.05,,1300
NS,山东省烟台市福山区蒲湾街180号,华伟表面处理技术(烟台)有限公司,0.107,0.094,0.05,,1300
NS,山东省烟台市福山区上庄工业园福新路135号,江南模塑科技股份有限公司,0.267,0.247,0.05,,600
NS,山东省济宁市高新区第七工业园,莱尼电气系统(济宁)有限公司,0.114,0.09975,0.05,,1214
NS,河北省廊坊市经济技术开发区山特维克道8号,廊坊华安汽车装备有限公司,0.1083,0.1045,0.05,,715
NS,河北省廊坊市经济技术开发区荷花道58号,廊坊施坦达密封系统有限公司,0.108,0.103,0.05,,793
NS,天津市武清区泉旺路15号,马勒东炫滤清器（天津）有限公司,0.1083,0.1045,0.05,,733
NS,安徽省芜湖市桥北工业园上闸路5号,马瑞利汽车零部件(芜湖)有限公司,0.112,0.099,0.05,,1626
NS,天津市空港经济区中环西路491号,麦格纳汽车镜像(天津)有限公司,0.1083,0.1045,0.05,,719
NS,四川省绵阳市高端装备制造产业园凤凰中路37号,绵阳富临精工机械股份有限公司,0.09,0.09,0.05,,2365
NS,天津市经济技术开发区西区新业三街18号，通厂15号厂房,耐克森斯汽车电子(天津)有限公司,0.108,0.103,0.05,,715
NS,河北省廊坊市香河县新兴产业示范区宝海路4号,宁波胜维德赫华翔汽车镜有限公司,0.1083,0.1045,0.05,,710
NS,山东省青岛市崂山区株洲路51号,诺马连接技术 (常州) 有限公司,0.114,0.09975,0.05,,1200
NS,广东省广州市高新技术产业开发区科学城南翔一路52号,欧姆龙（广州）汽车电子有限公司,0.086,0.086,0.05,,2800
NS,江苏省昆山市花桥镇逢星路1368号,浦项奥斯特姆（苏州）汽车配件有限公司,0.112,0.099,0.05,,1712
NS,山东省平度市同和工业园同康路29号,青岛大同体系汽车配件有限公司,0.1134,0.1134,0.05,,1104
NS,山东省平度市同和工业园平康路7号,青岛东明汽车配件有限公司,0.1178,0.1178,0.05,,1178
NS,山东省烟台市开发区厦门大街31号,赛科利(烟台)汽车模具技术应用有限公司,0.114,0.09975,0.05,,1269
NS,山东省烟台市经济技术开发区广州路7号,上海恺杰汽车塑料零部件有限公司,0.114,0.09975,0.05,,1370
NS,山东省烟台市经济技术开发区厦门大街31号,上海赛科利汽车模具技术应用有限公司,0.114,0.09975,0.05,,1269
NS,山东省烟台市福山区景山路6号,上海天原集团胜德塑料有限公司,0.107,0.094,0.05,,1300
NS,湖北省武汉经济技术开发区全力北路169号,天合汽车零部件(上海)有限公司武汉分公司,0.08455,0.08455,0.05,,1923
NS,天津市武清开发区泉达路12号,天津日进汽车系统有限公司,0.108,0.104,0.05,,756
NS,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.1083,0.1045,0.05,,760
NS,山东省烟台市莱山区杰瑞路11号,威巴克（烟台）汽车零部件有限公司,0.114,0.1,0.05,,1270
NS,山东省青岛市经济技术开发区渭河路917号,威伯科汽车控制系统（中国）有限公司,0.163,0.163,0.05,,1250
NS,山东省威海市乳山经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.2717,0.2717,0.05,,1300
NS,山东省烟台市福山区景山路6号,烟台天原胜德材料科技有限公司,0.107,0.094,0.05,,1300
NS,上海市松江区开发区美能达路300号,延锋伟世通汽车电子有限公司,0.112,0.099,0.05,,1712
NS,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.1178,0.1178,0.05,,1214
NS,河北省秦皇岛市开发区龙海道185号,中信戴卡股份有限公司,0.112,0.112,0.05,,550
NS,河北省秦皇岛市海港区东港路355号,中信戴卡股份有限公司,0.112,0.112,0.05,,550
NS,江西省南昌市经济技术开发区金港路1489号,南昌辉门密封件系统有限公司,0.09,0.09,0.05,,1994
NS,山东省烟台市经济技术开发区广州路7号,上海恺杰汽车塑料零部件有限公司烟台分公司,0.114,0.09975,0.05,,1370
NS,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,770
NS,重庆市北部新区云枣路1号,萨固密渝锦(重庆)橡塑制品有限公司,0.09,0.09,0.05,,2312
WH,广东省珠海市高新区创新海岸科技5路3号厂房,艾默生电气（珠海）有限公司,0.117619048,0.1083,0.05,,1089
WH,天津市经济技术开发区海通街37号,阪东(上海)管理有限公司,0.095,0.095,0.05,,1214
WH,北京市平谷区兴谷工业开发区平兴街45号院,北京大圆亚细亚汽车科技有限公司,0.095,0.095,0.05,,1288
WH,北京市经济技术开发区博兴路19号,北京德尔福万源发动机管理系统有限公司,0.095,0.095,0.05,,1097
WH,山东省烟台市福山区永达街1000号,博世华域转向系统(烟台)有限公司,0.221,0.109,0.05,,1300
WH,四川省成都市郫县郫筒镇何公路116号,成都兴光工业科技有限公司,0.117619048,0.1083,0.05,,1163
WH,河北省承德市开发区东西营工业园区,承德苏垦银河连杆股份有限公司,0.294047619,0.117619048,0.05,,1407
WH,仓库地址：湖北省武汉市经济技术开发区车城大道234号(联合天城院内),大陆汽车电子(连云港)有限公司长春分公司,0.08075,0.08075,0.05,,2140
WH,吉林省长春市生态大街5800号,大陆汽车电子(连云港)有限公司长春分公司,0.08075,0.08075,0.05,,2140
WH,吉林省长春市经开区武汉路1981号,大陆汽车电子(长春)有限公司,0.08075,0.08075,0.05,,2140
WH,天津市经济开发区渤海路2号,大陆汽车系统（天津）有限公司,0.135714286,0.135714286,0.05,,1203
WH,江苏省丹阳市经济开发区大亚产业园大亚路6号,大亚车轮制造有限公司,0.123,0.123,0.05,,681
WH,天津市西青经济开发区赛达二大道15号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,天津市经济技术开发区洞庭路166号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
